fips_code,State,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Staffed All Beds [Per 1000 People],Staffed All Beds [Per 1000 Adults (20+)],Staffed All Beds [Per 1000 Elderly (65+)],Staffed ICU Beds [Per 1000 People],Staffed ICU Beds [Per 1000 Adults (20+)],Staffed ICU Beds [Per 1000 Elderly (65+)]
36001,NY,0.77,0.68,4.812,6.205,28.383,0.391,0.504,2.304
36003,NY,0.39,0.43,1.486,2.008,7.828,0.129,0.175,0.681
36005,NY,0.84,0.61,2.121,2.923,16.567,0.162,0.223,1.265
36007,NY,0.65,0.76,3.365,4.4,17.651,0.245,0.321,1.286
36009,NY,0.43,,3.384,4.505,17.652,0,0,0
36011,NY,0.58,,1.102,1.411,5.763,0.181,0.232,0.949
36013,NY,0.44,0.52,1.821,2.387,9.065,0.227,0.297,1.128
36015,NY,0.62,0.78,3.857,5.058,20.344,0.237,0.311,1.252
36017,NY,0.19,0.17,1.22,1.578,5.99,0.147,0.19,0.723
36019,NY,0.45,0.39,3.718,4.745,21.796,0.26,0.332,1.526
36021,NY,0.67,0.56,1.586,1.961,6.664,0.15,0.186,0.631
36023,NY,0.32,0.57,2.154,2.883,13.054,0.251,0.336,1.521
36025,NY,0.36,,1.258,1.581,5.137,0,0,0
36027,NY,0.67,0.62,2.124,2.729,12.085,0.174,0.223,0.988
36029,NY,0.71,0.73,2.839,3.681,15.819,0.302,0.392,1.684
36031,NY,0.49,,0.67,0.819,2.859,0,0,0
36033,NY,0.28,0.28,2.605,3.34,15.499,0.258,0.331,1.538
36035,NY,0.4,0.5,1.082,1.388,5.524,0.149,0.191,0.762
36037,NY,0.39,0.41,2.313,2.992,12.372,0.174,0.225,0.93
36043,NY,0.61,,0.404,0.527,1.951,0,0,0
36045,NY,0.43,0.2,2.568,3.488,18.788,0.089,0.122,0.655
36047,NY,0.77,0.66,1.673,2.222,12.025,0.126,0.168,0.907
36049,NY,0.5,0.2,0.945,1.26,5.16,0.227,0.302,1.238
36051,NY,0.33,,1.06,1.369,5.926,0,0,0
36053,NY,0.33,0.48,1.78,2.338,9.726,0.085,0.111,0.463
36055,NY,0.95,0.8,2.567,3.371,14.885,0.263,0.345,1.523
36057,NY,0.64,0.56,2.022,2.692,10.866,0.162,0.215,0.869
36059,NY,0.76,0.71,2.263,2.973,12.74,0.238,0.312,1.339
36061,NY,0.76,0.52,6.067,7.261,36.746,0.586,0.702,3.551
36063,NY,0.54,0.55,1.953,2.516,10.247,0.152,0.196,0.798
36065,NY,0.69,0.73,3.21,4.224,17.116,0.222,0.292,1.184
36067,NY,0.68,0.8,3.75,4.969,22.026,0.329,0.436,1.933
36069,NY,0.45,0.42,2.794,3.622,14.023,0.246,0.319,1.233
36071,NY,0.77,0.39,2.529,3.535,18.042,0.199,0.278,1.419
36073,NY,0.3,,0.616,0.787,3.435,0,0,0
36075,NY,0.29,0.8,1.12,1.485,6.852,0.068,0.09,0.415
36077,NY,0.65,0.71,3.682,4.695,17.382,0.234,0.299,1.106
36079,NY,0.45,0.14,1.416,1.816,8.154,0.101,0.13,0.582
36081,NY,0.83,0.78,1.647,2.112,10.497,0.093,0.119,0.59
36083,NY,0.55,0.22,1.612,2.086,9.508,0.151,0.195,0.888
36085,NY,0.88,0.85,2.226,2.933,13.757,0.239,0.315,1.48
36087,NY,0.7,,1.996,2.883,12.718,0.12,0.173,0.763
36091,NY,0.88,,1.125,1.451,6.207,0.083,0.106,0.455
36093,NY,0.75,0.83,2.259,2.972,13.2,0.232,0.305,1.354
36095,NY,0.27,,1.286,1.636,5.885,0,0,0
36097,NY,0.39,,1.396,1.771,6.541,0,0,0
36089,NY,0.51,0.42,2.554,3.409,14.661,0.185,0.247,1.062
36101,NY,0.54,0.54,0.992,1.298,5.04,0.084,0.109,0.424
36103,NY,0.79,0.82,2.075,2.718,12.304,0.195,0.256,1.157
36105,NY,0.48,,1.311,1.713,6.953,0.132,0.173,0.702
36109,NY,0.48,0.44,1.586,2.064,10.94,0.156,0.203,1.074
36111,NY,0.51,0.15,1.17,1.471,5.916,0.14,0.176,0.708
36113,NY,0.38,0.35,5.617,7.033,25.261,0.373,0.468,1.679
36117,NY,0.53,0.42,1.121,1.463,5.94,0.089,0.116,0.471
36119,NY,0.74,0.4,2.754,3.649,16.151,0.204,0.27,1.194
36121,NY,0.32,0.28,1.247,1.575,6.956,0.125,0.157,0.696
36123,NY,0.23,,1.006,1.345,4.834,0,0,0
39001,OH,0.54,,0.902,1.219,5.029,0,0,0
39003,OH,0.53,0.6,5.153,6.968,29.199,0.604,0.817,3.422
39005,OH,0.57,0.47,0.726,0.981,3.878,0.112,0.151,0.597
39007,OH,0.58,0.49,2.934,3.869,15.385,0.195,0.257,1.022
39009,OH,0.64,,2.37,3.146,17.991,0,0,0
39011,OH,0.43,0.29,0.786,1.067,4.272,0.131,0.178,0.712
39013,OH,0.48,,1.289,1.626,6.182,0.074,0.093,0.355
39017,OH,0.65,0.55,1.65,2.263,11.233,0.146,0.201,0.997
39021,OH,0.32,,0.645,0.855,3.555,0,0,0
39023,OH,0.61,0.65,2.006,2.684,10.336,0.282,0.378,1.455
39025,OH,0.52,0.53,0.715,0.956,4.384,0.078,0.104,0.477
39027,OH,0.38,0.66,1.783,2.406,10.452,0.143,0.192,0.836
39029,OH,0.4,0.41,2.133,2.746,10.404,0.195,0.251,0.95
39031,OH,0.31,0.34,1.529,2.059,7.853,0.191,0.257,0.982
39033,OH,0.44,0.45,1.203,1.576,5.733,0.217,0.284,1.032
39035,OH,0.67,0.76,4.308,5.603,23.714,0.547,0.711,3.009
39037,OH,0.3,0.48,0.779,1.052,3.969,0.117,0.158,0.595
39039,OH,0.32,0.21,1.913,2.571,10.282,0.21,0.282,1.127
39041,OH,0.45,0.36,0.605,0.851,4.419,0.029,0.041,0.214
39043,OH,0.57,0.57,2.453,3.152,11.2,0.241,0.31,1.102
39045,OH,0.54,0.62,1.431,1.944,9.052,0.128,0.174,0.812
39047,OH,0.39,,0.872,1.171,4.911,0.209,0.281,1.179
39049,OH,0.71,0.73,4.065,5.5,33.839,0.425,0.575,3.539
39051,OH,0.31,0.19,0.591,0.798,3.328,0.166,0.223,0.932
39053,OH,0.27,0.41,5.237,6.995,27.443,0.467,0.624,2.447
39055,OH,0.41,0.61,1.914,2.56,9.395,0.128,0.171,0.626
39057,OH,0.57,0.67,1.399,1.848,8.152,0.119,0.157,0.694
39059,OH,0.46,0.3,3.998,5.278,20.459,0.282,0.372,1.443
39061,OH,0.71,0.7,4.615,6.219,30.092,0.43,0.579,2.802
39063,OH,0.46,0.13,2.186,2.914,12.66,0.5,0.667,2.898
39065,OH,0.14,,0.794,1.096,4.948,0,0,0
39067,OH,0.09,,1.648,2.139,7.747,0,0,0
39069,OH,0.33,0.06,0.923,1.238,4.946,0.185,0.248,0.989
39071,OH,0.42,,1.161,1.57,6.285,0,0,0
39073,OH,0.41,,0.881,1.162,4.616,0.141,0.186,0.739
39075,OH,0.3,0.22,0.934,1.414,6.812,0.091,0.138,0.665
39077,OH,0.35,0.2,1.675,2.274,9.771,0.205,0.279,1.196
39079,OH,0.31,,0.741,1,4.284,0,0,0
39081,OH,0.5,0.4,2.6,3.333,12.065,0.304,0.39,1.411
39083,OH,0.52,0.55,1.05,1.428,5.788,0.194,0.264,1.068
39085,OH,0.61,0.61,2.043,2.626,10.224,0.117,0.151,0.586
39087,OH,0.53,0.45,13.781,18.064,72.925,0.835,1.095,4.42
39089,OH,0.4,0.63,1.445,1.95,8.787,0.216,0.292,1.315
39091,OH,0.3,,0.86,1.15,4.742,0.132,0.177,0.729
39093,OH,0.56,0.63,2.708,3.593,14.798,0.242,0.322,1.324
39095,OH,0.59,0.75,5.124,6.872,31.45,0.612,0.82,3.755
39097,OH,0.27,0.25,1.013,1.31,6.557,0.293,0.378,1.894
39099,OH,0.67,0.85,2.944,3.791,14.041,0.292,0.376,1.392
39101,OH,0.39,0.47,2.666,3.461,15.029,0.23,0.298,1.296
39103,OH,0.51,0.59,0.837,1.11,4.689,0.067,0.089,0.375
39107,OH,0.41,0.51,1.025,1.424,5.765,0.122,0.17,0.686
39109,OH,0.44,0.66,1.12,1.494,6.018,0.094,0.126,0.506
39111,OH,0.11,0.08,3.481,4.474,14.801,0.363,0.466,1.542
39113,OH,0.6,0.73,4.336,5.757,24.147,0.52,0.691,2.898
39117,OH,0.16,0.03,0.655,0.874,3.799,0.085,0.114,0.495
39119,OH,0.54,0.74,3.272,4.358,18.334,0.557,0.742,3.121
39123,OH,0.12,0.02,0.613,0.771,2.451,0.098,0.123,0.392
39125,OH,0.18,,1.333,1.792,7.174,0,0,0
39129,OH,0.18,0.54,1.429,1.877,9.106,0.138,0.181,0.878
39131,OH,0.28,,0.891,1.2,4.991,0,0,0
39133,OH,0.41,0.49,1.172,1.528,7.128,0.098,0.128,0.597
39139,OH,0.58,0.44,2.304,3.025,11.84,0.306,0.401,1.57
39141,OH,0.59,0.67,2.457,3.2,14.706,0.156,0.203,0.934
39143,OH,0.15,0.21,3.197,4.233,17.027,0.306,0.405,1.63
39145,OH,0.6,0.54,2.675,3.529,14.646,0.212,0.28,1.16
39147,OH,0.48,0.4,1.25,1.678,6.888,0.091,0.122,0.499
39149,OH,0.34,0.37,1.254,1.724,7.586,0.144,0.198,0.871
39151,OH,0.6,0.64,2.218,2.913,11.398,0.344,0.453,1.771
39153,OH,0.66,0.56,3.777,4.925,21.053,0.4,0.522,2.232
39155,OH,0.6,0.47,3.283,4.239,15.187,0.388,0.501,1.794
39157,OH,0.32,0.4,1.833,2.444,9.35,0.412,0.55,2.102
39159,OH,0.29,0.37,1.037,1.421,8.432,0.121,0.166,0.984
39161,OH,0.63,0.25,5.127,6.874,27.022,0.177,0.237,0.932
39165,OH,0.44,0.58,1.141,1.566,7.876,0.246,0.337,1.694
39167,OH,0.6,0.72,3.541,4.553,16.821,0.183,0.235,0.869
39169,OH,0.46,0.31,1.112,1.529,6.224,0.121,0.166,0.675
39171,OH,0.27,0.27,2.717,3.624,14.434,0.19,0.254,1.01
39173,OH,0.21,0.32,0.788,1.056,5.151,0.077,0.103,0.5
39175,OH,0.47,,1.094,1.453,5.617,0.228,0.303,1.17
40001,OK,0.49,,1.359,1.912,8.542,0,0,0
40005,OK,0.3,,1.807,2.395,9.104,0,0,0
40007,OK,0.07,,4.512,6.321,22.879,0,0,0
40009,OK,0.54,0.52,1.566,2.135,10.918,0.276,0.377,1.927
40011,OK,0.09,,4.428,6.189,22.556,0,0,0
40013,OK,0.36,0.62,2.967,4.028,16.515,0.17,0.23,0.944
40015,OK,0.6,,1.449,2,8.605,0,0,0
40017,OK,0.32,0.64,0.845,1.179,6.5,0.055,0.077,0.426
40019,OK,0.4,0.4,3.363,4.632,19.993,0.27,0.372,1.604
40021,OK,0.48,0.43,2.506,3.38,15.006,0.616,0.831,3.69
40023,OK,0.31,,2.318,3.14,11.199,0,0,0
40025,OK,0.1,,11.612,15.913,45.62,0,0,0
40027,OK,0.63,0.44,1.889,2.524,14.127,0.284,0.38,2.124
40029,OK,0.21,,3.623,4.907,17.841,0,0,0
40031,OK,0.5,0.64,3.031,4.156,24.026,0.556,0.763,4.41
40035,OK,0.23,,2.447,3.232,12.5,0,0,0
40037,OK,0.32,,1.327,1.798,7.517,0,0,0
40039,OK,0.19,0,2.411,3.402,17.422,0.138,0.194,0.996
40041,OK,0.29,0.67,1.357,1.743,5.43,0.14,0.18,0.562
40043,OK,0.24,,3.678,5.213,19.956,0,0,0
40045,OK,0.08,,6.326,8.446,28.217,0,0,0
40047,OK,0.36,0.57,5.729,7.964,34.963,0.493,0.685,3.005
40049,OK,0.21,,3.236,4.451,18.047,0,0,0
40051,OK,0.19,0.21,0.882,1.199,5.436,0.162,0.22,0.998
40055,OK,0.24,,3.092,3.967,17.375,0,0,0
40057,OK,0.19,,8.258,11.37,41.905,0,0,0
40059,OK,0.16,,3.95,5.566,21.866,0,0,0
40061,OK,0.25,,1.973,2.659,9.728,0,0,0
40063,OK,0.29,,1.875,2.462,9.964,0,0,0
40065,OK,0.52,0.24,1.964,2.719,13.24,0.24,0.333,1.621
40067,OK,0.11,,4.083,5.54,19.128,0,0,0
40069,OK,0.18,,2.283,3.111,11.743,0,0,0
40071,OK,0.34,0.38,1.857,2.57,9.603,0.226,0.313,1.171
40073,OK,0.21,,1.581,2.249,9.909,0,0,0
40075,OK,0.16,,4.353,5.866,21.978,0,0,0
40077,OK,0.21,,4.203,5.593,18.943,0,0,0
40079,OK,0.39,0.01,0.5,0.681,2.766,0.08,0.109,0.443
40081,OK,0.43,,1.432,1.937,7.812,0,0,0
40083,OK,0.24,,0.529,0.724,3.351,0,0,0
40085,OK,0.35,,2.467,3.364,12.92,0,0,0
40093,OK,0.08,,3.271,4.507,15.625,0,0,0
40095,OK,0.21,,1.25,1.673,5.753,0,0,0
40097,OK,0.13,,0.584,0.786,3.168,0,0,0
40087,OK,0.11,,0.975,1.352,6.296,0,0,0
40089,OK,0.1,,2.355,3.249,12.917,0.183,0.253,1.007
40099,OK,0.65,,1.792,2.401,9.078,0,0,0
40101,OK,0.5,0.86,4.798,6.578,28.689,0.351,0.481,2.099
40103,OK,0.19,,2.303,3.1,11.888,0,0,0
40105,OK,0.2,,2.447,3.255,12.742,0,0,0
40107,OK,,,0,0,0,0,0,0
40109,OK,0.68,0.7,4.6,6.396,33.66,0.425,0.591,3.111
40111,OK,0.21,,2.791,3.796,14.777,0,0,0
40113,OK,0.36,,0.851,1.119,4.262,0,0,0
40115,OK,0.16,0.26,4.619,6.396,25.175,0.289,0.4,1.573
40117,OK,0.45,,0.854,1.154,4.425,0,0,0
40119,OK,0.23,0.31,1.962,2.64,15.619,0.134,0.18,1.067
40121,OK,0.37,0.46,3.008,3.969,15.017,0.342,0.451,1.706
40123,OK,0.47,0.49,6.275,8.656,37.999,0.314,0.433,1.9
40125,OK,0.63,0.4,1.527,2.082,9.364,0.193,0.263,1.181
40127,OK,0.25,,3.757,4.962,16.33,0,0,0
40129,OK,0.15,,4.103,5.643,19.737,0,0,0
40131,OK,0.29,0.47,1.087,1.467,6.631,0.065,0.088,0.398
40133,OK,0.18,,1.302,1.804,7.22,0,0,0
40135,OK,0.15,,0.996,1.332,5.255,0,0,0
40137,OK,0.47,0.44,1.988,2.662,9.963,0.208,0.279,1.043
40139,OK,0.17,,1.222,1.779,10.43,0,0,0
40143,OK,0.69,0.73,4.559,6.31,31.677,0.6,0.83,4.169
40145,OK,0.35,0,1.248,1.699,7.659,0.075,0.102,0.46
40147,OK,0.46,,1.562,2.116,8.021,0.154,0.209,0.792
40149,OK,0.19,,1.258,1.74,6.976,0,0,0
40151,OK,0.21,,2.81,3.755,16.426,0,0,0
40153,OK,0.25,0.12,1.978,2.703,12.587,0.297,0.405,1.888
41001,OR,0.31,0.28,1.312,1.666,4.968,0.125,0.159,0.473
41003,OR,0.57,0.72,1.835,2.364,11.308,0.13,0.168,0.803
41005,OR,0.59,0.49,1.37,1.793,7.568,0.168,0.22,0.929
41007,OR,0.5,0.66,1.207,1.534,5.382,0.101,0.128,0.449
41011,OR,0.49,0.51,2.578,3.23,9.984,0.186,0.233,0.722
41013,OR,0.46,,0.67,0.855,2.692,0,0,0
41015,OR,0.31,,0.701,0.833,2.051,0,0,0
41017,OR,0.71,0.58,1.406,1.804,7.03,0.188,0.241,0.937
41019,OR,0.51,0.36,1.415,1.795,5.498,0.29,0.368,1.128
41023,OR,0.41,,1.951,2.417,6.422,0,0,0
41025,OR,0.25,0.04,2.592,3.347,10.597,0.273,0.352,1.115
41027,OR,0.52,,1.067,1.454,6.819,0,0,0
41029,OR,0.61,0.7,2.118,2.742,9.64,0.228,0.295,1.037
41031,OR,0.31,,1.033,1.389,5.303,0,0,0
41033,OR,0.59,0.69,1.385,1.763,5.328,0.137,0.175,0.528
41035,OR,0.48,,1.552,2.045,7.322,0,0,0
41037,OR,0.3,,3.046,3.86,12.079,0,0,0
41039,OR,0.8,0.62,1.899,2.423,9.824,0.187,0.239,0.967
41041,OR,0.4,,1.012,1.246,3.561,0,0,0
41043,OR,0.45,0.3,0.723,0.959,3.887,0.086,0.115,0.465
41045,OR,0.34,0.38,1.432,2.013,8.703,0.26,0.366,1.582
41047,OR,0.8,0.81,3.076,4.228,19.632,0.196,0.269,1.251
41049,OR,0.28,,1.847,2.654,11.164,0,0,0
41051,OR,0.74,0.66,2.52,3.183,18.757,0.203,0.257,1.513
41053,OR,0.24,,0.176,0.239,0.982,0,0,0
41057,OR,0.52,0.33,0.933,1.176,3.618,0.149,0.188,0.579
41059,OR,0.68,0.56,3.161,4.373,20.215,1.019,1.41,6.518
41061,OR,0.5,0.39,0.945,1.273,4.683,0.151,0.204,0.749
41063,OR,0.29,,3.248,4.068,11.133,0,0,0
41065,OR,0.4,0.35,1.622,2.139,7.878,0.641,0.846,3.115
41067,OR,0.59,0.52,1.459,1.945,10.864,0.115,0.154,0.86
41071,OR,0.61,0.58,0.841,1.128,4.908,0.103,0.138,0.6
42001,PA,0.61,0.66,0.739,0.958,3.627,0.078,0.101,0.382
42003,PA,0.63,0.68,4.903,6.231,25.931,0.498,0.633,2.635
42005,PA,0.32,0.32,2.007,2.542,9.137,0.184,0.233,0.837
42007,PA,0.58,0.68,1.39,1.768,6.467,0.121,0.154,0.565
42009,PA,0.26,0.2,0.83,1.058,3.63,0.083,0.106,0.363
42011,PA,0.72,0.57,2.718,3.64,15.784,0.169,0.226,0.981
42013,PA,0.66,0.64,4.033,5.236,19.414,0.408,0.53,1.965
42015,PA,0.66,0.63,5.096,6.705,23.929,0.69,0.908,3.242
42017,PA,0.58,0.38,1.581,2.043,8.483,0.156,0.202,0.837
42019,PA,0.56,,1.421,1.843,7.555,0.186,0.242,0.99
42021,PA,0.58,0.62,3.211,4.12,14.225,0.228,0.292,1.009
42025,PA,0.5,0.59,1.059,1.342,4.991,0.093,0.118,0.44
42027,PA,0.62,,2.653,3.404,18.625,0,0,0
42029,PA,0.6,0.43,2.092,2.807,12.797,0.178,0.239,1.09
42031,PA,0.62,0.35,4.358,5.669,22.228,0.181,0.235,0.921
42033,PA,0.55,0.66,3.036,3.798,14.793,0.34,0.425,1.657
42035,PA,0.15,,1.629,2.15,8.711,0,0,0
42037,PA,0.13,0.26,2.185,2.821,11.189,0.336,0.434,1.721
42039,PA,0.44,0.44,1.999,2.615,9.713,0.188,0.246,0.914
42041,PA,0.74,0.79,4.343,5.668,23.461,0.294,0.384,1.59
42043,PA,0.81,0.89,2.45,3.249,14.446,0.278,0.368,1.638
42045,PA,0.57,0.47,1.827,2.438,11.144,0.198,0.265,1.209
42047,PA,0.64,,0.829,1.053,3.765,0,0,0
42049,PA,0.56,0.75,3.639,4.824,20.245,0.323,0.429,1.8
42051,PA,0.51,0.71,1.61,2.039,7.608,0.115,0.146,0.543
42055,PA,0.5,,2.654,3.516,13.509,0.155,0.205,0.789
42057,PA,0.33,,1.446,1.858,6.709,0,0,0
42059,PA,0.35,,0.63,0.811,3.335,0,0,0
42061,PA,0.3,0.37,1.262,1.598,6.086,0.155,0.196,0.747
42063,PA,0.42,0.51,1.586,2.057,8.131,0.142,0.184,0.728
42065,PA,0.39,0.31,1.581,2.058,7.502,0.115,0.149,0.544
42069,PA,0.64,0.57,3.667,4.776,18.378,0.251,0.327,1.26
42071,PA,0.61,0.61,1.751,2.373,9.758,0.164,0.222,0.912
42073,PA,0.38,0.28,2.007,2.58,9.129,0.209,0.268,0.95
42075,PA,0.72,0.59,2.781,3.717,14.345,0.127,0.17,0.657
42077,PA,0.66,0.7,3.798,5.08,22.729,0.383,0.512,2.292
42079,PA,0.62,0.72,3.022,3.888,15.194,0.211,0.271,1.06
42081,PA,0.55,0.73,2.666,3.474,13.814,0.282,0.367,1.459
42083,PA,0.31,0.01,3.368,4.349,17.337,0.244,0.315,1.256
42085,PA,0.34,0.4,3.65,4.699,16.84,0.316,0.407,1.459
42087,PA,0.33,0.31,2.358,3.11,10.863,0.216,0.285,0.997
42089,PA,0.57,0.33,1.74,2.261,10.109,0.26,0.337,1.508
42091,PA,0.66,0.55,3.372,4.426,18.991,0.243,0.318,1.366
42093,PA,0.75,1,30.373,39.077,144.346,3.728,4.797,17.718
42095,PA,0.64,0.48,3.281,4.269,17.255,0.328,0.427,1.725
42097,PA,0.75,,2.459,3.126,11.512,0,0,0
42101,PA,0.73,0.77,4.664,6.18,34.16,0.503,0.667,3.685
42105,PA,0.58,0.52,1.504,1.936,6.25,0.241,0.31,1
42107,PA,0.72,0.53,1.872,2.386,9.171,0.183,0.233,0.896
42111,PA,0.21,0.03,2.001,2.492,8.951,0.189,0.236,0.847
42115,PA,0.3,0.02,1.232,1.548,5.206,0.099,0.124,0.416
42117,PA,0.65,0.47,0.613,0.793,2.783,0.147,0.19,0.668
42119,PA,0.4,0.46,2.746,3.571,15.204,0.268,0.348,1.483
42121,PA,0.45,0.53,2.302,2.932,10.265,0.156,0.199,0.696
42123,PA,0.7,0.34,6,7.621,26.194,0.152,0.193,0.663
42125,PA,0.41,0.62,2.161,2.769,10.512,0.241,0.309,1.173
42127,PA,0.4,0.37,1.482,1.817,6.135,0.156,0.191,0.646
42129,PA,0.67,0.56,1.258,1.58,5.537,0.145,0.183,0.64
42131,PA,0.06,0,1.627,2.08,7.682,0.222,0.284,1.047
42133,PA,0.71,0.91,1.802,2.385,10.33,0.156,0.207,0.895
72005,PR,0.69,0.7,,,,,,
72009,PR,0.46,0.82,,,,,,
72013,PR,0.63,,,,,,,
72015,PR,,,,,,,,
72021,PR,0.55,0.78,,,,,,
72023,PR,0.39,,,,,,,
72025,PR,0.59,0.74,,,,,,
72031,PR,0.55,,,,,,,
72035,PR,0.65,0.58,,,,,,
72041,PR,0.82,,,,,,,
72053,PR,0.38,0.77,,,,,,
72057,PR,0.63,,,,,,,
72061,PR,0.14,,,,,,,
72069,PR,0.37,0.35,,,,,,
72081,PR,,,,,,,,
72091,PR,0.73,0.81,,,,,,
72097,PR,0.58,0.68,,,,,,
72099,PR,0.49,0.73,,,,,,
72107,PR,,,,,,,,
72113,PR,0.65,0.61,,,,,,
72125,PR,0.58,0.76,,,,,,
72127,PR,0.6,0.75,,,,,,
72141,PR,0.44,,,,,,,
72145,PR,0.26,0.62,,,,,,
72147,PR,,,,,,,,
72153,PR,0.49,0.61,,,,,,
44003,RI,0.52,0.68,1.971,2.48,10.432,0.092,0.115,0.484
44005,RI,0.44,0.59,1.236,1.543,5.569,0.121,0.151,0.546
44007,RI,0.61,0.71,3.828,5.022,25.047,0.391,0.514,2.561
44009,RI,0.53,0.61,1.22,1.557,5.886,0.135,0.172,0.65
45001,SC,0.32,0.03,1.019,1.324,4.679,0.244,0.318,1.123
45003,SC,0.61,0.53,1.204,1.585,6.2,0.207,0.272,1.064
45005,SC,0.17,,2.808,3.554,13.966,0,0,0
45007,SC,0.72,0.83,2.783,3.726,15.421,0.2,0.267,1.105
45013,SC,0.6,0.52,1.484,1.884,5.443,0.127,0.162,0.467
45019,SC,0.64,0.58,4.848,6.236,29.54,0.544,0.7,3.317
45021,SC,0.41,0.3,0.771,1.04,4.584,0.21,0.284,1.25
45023,SC,0.2,0,1.302,1.727,6.936,0.186,0.247,0.991
45025,SC,0.55,0.7,1.049,1.383,5.718,0.131,0.173,0.715
45027,SC,0.47,0.29,1.454,1.855,6.192,0.178,0.227,0.758
45029,SC,0.38,0.69,2.708,3.584,13.43,0.212,0.281,1.053
45031,SC,0.38,0.72,2.275,3.024,11.989,0.18,0.239,0.947
45033,SC,0.29,0.46,2.353,3.249,14.118,0.196,0.271,1.176
45035,SC,,,0,0,0,0,0,0
45037,SC,0.51,,0.924,1.158,4.927,0,0,0
45039,SC,0,,1.116,1.416,5.133,0,0,0
45041,SC,0.6,0.69,7.072,9.551,41.626,0.709,0.958,4.175
45043,SC,0.44,0.44,4.096,5.145,14.748,0.289,0.363,1.041
45045,SC,0.72,0.86,2.656,3.564,16.836,0.286,0.384,1.812
45047,SC,0.51,0.57,4.693,6.311,25.353,0.424,0.57,2.291
45049,SC,0.21,0.09,1.654,2.159,8.981,0.31,0.405,1.684
45051,SC,0.71,0.83,2.298,2.88,9.596,0.267,0.335,1.116
45053,SC,0.69,0.91,1.415,1.821,7.308,0.138,0.178,0.713
45055,SC,0.39,0.58,1.875,2.509,10.226,0.152,0.204,0.831
45057,SC,0.42,0.65,2.181,2.855,10.369,0.21,0.275,0.997
45059,SC,0.49,,0.642,0.849,3.465,0.119,0.158,0.645
45061,SC,,,0,0,0,0,0,0
45063,SC,0.79,0.66,1.891,2.531,11.979,0.132,0.177,0.837
45067,SC,0.23,0.35,3.028,4.036,15.255,0.322,0.429,1.623
45071,SC,0.39,0.29,1.246,1.662,6.356,0.182,0.242,0.927
45073,SC,0.47,,1.557,1.991,6.705,0.153,0.196,0.659
45075,SC,0.51,0.74,2.887,3.854,14.666,0.23,0.307,1.169
45077,SC,0.3,0.38,1.049,1.387,6.341,0.12,0.159,0.726
45079,SC,0.68,0.77,5.123,6.915,40.235,0.548,0.739,4.3
45083,SC,0.75,0.54,2.421,3.263,14.957,0.207,0.279,1.279
45085,SC,0.75,0.62,1.624,2.204,9.877,0.16,0.217,0.971
45087,SC,0.13,0,1.788,2.327,8.822,0.219,0.285,1.08
45089,SC,0.4,0.59,0.817,1.06,3.881,0.131,0.17,0.621
45091,SC,0.74,0.69,1.16,1.585,8.105,0.088,0.12,0.612
46005,SD,0.63,0.14,1.324,1.883,7.791,0.318,0.452,1.87
46007,SD,0.22,,4.037,6.375,32.333,0,0,0
46009,SD,0.12,,7.163,9.218,35.162,0,0,0
46011,SD,0.26,,1.391,1.943,11.681,0,0,0
46013,SD,0.47,0.64,2.467,3.366,14.377,0.153,0.208,0.889
46015,SD,0.19,,4.781,6.69,25.202,0,0,0
46023,SD,0.14,,3.962,5.842,21.574,0,0,0
46027,SD,0.29,,1.78,2.421,14.56,0,0,0
46029,SD,0.3,0.24,2.891,3.916,16.367,0.286,0.387,1.616
46031,SD,,,0,0,0,0,0,0
46033,SD,0.32,,1.261,1.511,4.197,0,0,0
46035,SD,0.39,0.42,2.527,3.404,13.426,0.404,0.545,2.148
46037,SD,0.1,,3.633,4.805,14.286,0,0,0
46039,SD,0.25,,2.306,3.112,10.537,0,0,0
46043,SD,0.2,,3.748,5.179,15.559,0,0,0
46045,SD,0.2,,3.097,4.167,14.388,0,0,0
46047,SD,0.28,,3.699,4.575,12.755,0,0,0
46049,SD,0.24,,5.15,7.03,22.059,0,0,0
46051,SD,,,0,0,0,0,0,0
46053,SD,0.24,,9.734,13.099,38.246,0,0,0
46055,SD,0.62,,9.385,12.623,38.462,0,0,0
46059,SD,0.11,,7.664,10.032,30.266,0,0,0
46065,SD,0.27,0.18,2.833,3.831,16.356,0.34,0.46,1.963
46067,SD,0.18,,6.775,9.327,29.464,0,0,0
46073,SD,0.11,,7.832,10.41,29.091,0,0,0
46077,SD,0.1,,1.22,1.62,5.268,0,0,0
46079,SD,0.44,,1.685,2.216,7.663,0,0,0
46081,SD,0.41,0.15,1.748,2.227,8.011,0.194,0.247,0.89
46083,SD,0.41,,1.088,1.553,8.457,0,0,0
46091,SD,0.11,,3.912,5.216,19.361,0,0,0
46089,SD,,,0,0,0,0,0,0
46093,SD,0.54,0.03,2.792,3.737,18.304,0.106,0.142,0.695
46099,SD,0.67,0.64,5.371,7.445,41.064,0.29,0.402,2.22
46101,SD,0.07,,2.736,3.818,14.587,0,0,0
46103,SD,0.56,,3.607,4.822,20.063,0.34,0.455,1.892
46107,SD,0.28,,4.531,5.921,15.674,0,0,0
46109,SD,0.21,,2.393,3.468,12.297,0,0,0
46113,SD,0.26,,,,,,,
46115,SD,0.17,,3.541,4.726,17.062,0,0,0
